Rank,Description,Year,Runtime (Minutes),Rating,Votes,Revenue (Millions),Metascore,Drama,Thriller,Horror,Adventure,Sci-Fi,Biography,Animation,Romance,History,Mystery,Music,War,Musical,Comedy,Crime,Sport,Family,Action,Fantasy,Western
804.0,"Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",2014,105.0,6.2,103681.0,50.55,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
805.0,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",2007,104.0,6.8,221073.0,71.98,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
806.0,Lit professor and gambler Jim Bennett's debt causes him to borrow money from his mother and a loan shark. Further complicating his situation is his relationship with one of his students. Will Bennett risk his life for a second chance?,2014,111.0,6.0,52537.0,33.63,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
807.0,A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,2010,116.0,6.6,233148.0,90.76,50.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
808.0,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",2013,95.0,7.1,115751.0,6.85,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
809.0,"The story of King Seretse Khama of Botswana and how his loving but controversial marriage to a British white woman, Ruth Williams, put his kingdom into political and diplomatic turmoil.",2016,111.0,6.8,4771.0,3.9,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
811.0,"In a post-apocalyptic wasteland in 1997, a comic book fan adopts the persona of his favourite hero to save his enthusiastic friend and fight a tyrannical overlord.",2015,93.0,6.7,19309.0,0.05,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
812.0,A young couple take in their two nieces only to suspect that a foreboding evil has latched itself to their family.,2013,100.0,6.2,142560.0,71.59,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
813.0,A husband and wife who recently lost their baby adopt a nine year-old girl who is not nearly as innocent as she claims to be.,2009,123.0,7.0,153448.0,41.57,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
814.0,"The lives of some visitors and residents of Rome and the romances, adventures and predicaments they get into.",2012,112.0,6.3,72050.0,16.68,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
815.0,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,2009,87.0,7.8,149779.0,21.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816.0,"A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.",2006,129.0,7.6,285441.0,88.5,76.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818.0,"An adventurous mountain climber becomes trapped under a boulder while canyoneering alone near Moab, Utah and resorts to desperate measures in order to survive.",2010,94.0,7.6,294010.0,18.33,82.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819.0,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,2014,99.0,5.4,91106.0,84.26,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822.0,A traveling theater company gives its audience much more than they were expecting.,2009,123.0,6.8,130153.0,7.69,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
823.0,"An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer.",2009,118.0,5.8,180105.0,150.17,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824.0,"The story of Christine Chubbuck, a 1970s TV reporter struggling with depression and professional frustrations as she tries to advance her career.",2016,119.0,7.0,5855.0,0.3,72.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
830.0,"Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.",2008,87.0,1.9,77207.0,14.17,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831.0,"Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight; against the reigning heavyweight champ Mason 'The Line' Dixon.",2006,102.0,7.2,171356.0,70.27,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832.0,"School's out. Summer vacation is on. However, Greg may not have the best summer vacation ever. What could go wrong?",2012,94.0,6.4,16917.0,49.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
833.0,A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret.,2011,120.0,7.4,67464.0,11.23,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
834.0,A new clue to the whereabouts of a lost treasure rekindles a married couple's sense of adventure -- and their estranged romance.,2008,112.0,5.7,62719.0,70.22,29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
835.0,The heroic story of a dictator who risked his life to ensure that democracy would never come to the country he so lovingly oppressed.,2012,83.0,6.4,225394.0,59.62,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836.0,"Five married guys conspire to secretly share a penthouse loft in the city--a place where they can carry out hidden affairs and indulge in their deepest fantasies. But the fantasy becomes a nightmare when they discover the dead body of an unknown woman in the loft, and they realize one of the group must be involved.",2014,108.0,6.3,38804.0,5.98,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837.0,A film about compromises and the implications of the parent's role.,2016,128.0,7.5,5531.0,0.13,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838.0,An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.,2008,113.0,5.5,163144.0,100.02,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
841.0,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",2014,108.0,6.3,125190.0,54.41,40.0,,,,,,,,,,,,,,,,,,,,
842.0,The vacation of a famous rock star and a filmmaker in Italy is disrupted by the unexpected visit of an old friend and his daughter.,2015,125.0,6.4,15232.0,1.98,74.0,,,,,,,,,,,,,,,,,,,,
843.0,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,2011,135.0,7.1,137117.0,3.03,80.0,,,,,,,,,,,,,,,,,,,,
844.0,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",2009,97.0,7.1,95480.0,104.37,73.0,,,,,,,,,,,,,,,,,,,,
845.0,"With an unmanned, half-mile-long freight train barreling toward a city, a veteran engineer and a young conductor race against the clock to prevent a catastrophe.",2010,98.0,6.8,157499.0,81.56,69.0,,,,,,,,,,,,,,,,,,,,
846.0,"An airline pilot saves almost all his passengers on his malfunctioning airliner which eventually crashed, but an investigation into the accident reveals something troubling.",2012,138.0,7.3,276347.0,93.75,76.0,,,,,,,,,,,,,,,,,,,,
847.0,"An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference.",2015,94.0,6.7,77447.0,177.34,55.0,,,,,,,,,,,,,,,,,,,,
848.0,"In the world of high-end art auctions and antiques, Virgil Oldman is an elderly and esteemed but eccentric genius art-expert, known and appreciated by the world. Oldman is hired by a ... See full summary �",2013,131.0,7.8,77986.0,0.09,49.0,,,,,,,,,,,,,,,,,,,,
850.0,This movie is about Jackie Robinson and his journey to becoming a Brooklyn Dodger and his life during that time.,2013,128.0,7.5,69659.0,95.0,62.0,,,,,,,,,,,,,,,,,,,,
851.0,"""21"" is the fact-based story about six MIT students who were trained to become experts in card counting and subsequently took Vegas casinos for millions in winnings.",2008,123.0,6.8,198395.0,81.16,48.0,,,,,,,,,,,,,,,,,,,,
852.0,A chance encounter between a disgraced music-business executive and a young singer-songwriter new to Manhattan turns into a promising collaboration between the two talents.,2013,104.0,7.4,111875.0,16.17,62.0,,,,,,,,,,,,,,,,,,,,
853.0,"When Rodney Baze mysteriously disappears and law enforcement doesn't follow through fast enough, his older brother, Russell, takes matters into his own hands to find justice.",2013,116.0,6.8,88829.0,11.33,63.0,,,,,,,,,,,,,,,,,,,,
854.0,"Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",2008,96.0,7.1,208770.0,23.21,70.0,,,,,,,,,,,,,,,,,,,,
855.0,"The Dragon Warrior has to clash against the savage Tai Lung as China's fate hangs in the balance: However, the Dragon Warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a tyro in martial arts.",2008,92.0,7.6,329788.0,215.4,73.0,,,,,,,,,,,,,,,,,,,,
856.0,"As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change to their neighborhood.",2016,111.0,5.9,9993.0,54.01,67.0,,,,,,,,,,,,,,,,,,,,
857.0,"In 2018, a mysterious new weapon in the war against the machines, half-human and half-machine, comes to John Connor on the eve of a resistance attack on Skynet. But whose side is he on, and can he be trusted?",2009,115.0,6.6,297093.0,125.32,49.0,,,,,,,,,,,,,,,,,,,,
858.0,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",2007,123.0,7.5,55648.0,36.58,64.0,,,,,,,,,,,,,,,,,,,,
859.0,"A suburban American family is being stalked by a group of psychotic people who live in the desert, far away from civilization.",2006,107.0,6.4,136642.0,41.78,52.0,,,,,,,,,,,,,,,,,,,,
860.0,"A grief-stricken mother takes on the LAPD to her own detriment when it stubbornly tries to pass off an obvious impostor as her missing child, while also refusing to give up hope that she will find him one day.",2008,141.0,7.8,206793.0,35.71,63.0,,,,,,,,,,,,,,,,,,,,
861.0,"A romantic drama centered on two new lovers: Tyler, whose parents have split in the wake of his brother's suicide, and Ally, who lives each day to the fullest since witnessing her mother's murder.",2010,113.0,7.2,119376.0,19.06,40.0,,,,,,,,,,,,,,,,,,,,
863.0,"Alexander's day begins with gum stuck in his hair, followed by more calamities. However, he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother and sister - who all find themselves living through their own terrible, horrible, no good, very bad day.",2014,81.0,6.2,32310.0,66.95,54.0,,,,,,,,,,,,,,,,,,,,
864.0,"Ivan Locke, a dedicated family man and successful construction manager, receives a phone call on the eve of the biggest challenge of his career that sets in motion a series of events that threaten his carefully cultivated existence.",2013,85.0,7.1,100890.0,1.36,81.0,,,,,,,,,,,,,,,,,,,,
866.0,"In the aftermath of his girlfriend's mysterious death, a young man awakens to find strange horns sprouting from his temples.",2013,120.0,6.5,61060.0,0.16,46.0,,,,,,,,,,,,,,,,,,,,
867.0,"In 1951, Marcus, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with sexual repression and cultural disaffection, amid the ongoing Korean War.",2016,110.0,6.9,7402.0,3.4,78.0,,,,,,,,,,,,,,,,,,,,
868.0,Twenty-four male students out of seventy-five were selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the Stanford psychology building.,2015,122.0,6.9,20907.0,0.64,67.0,,,,,,,,,,,,,,,,,,,,
869.0,"Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond.",2011,99.0,6.6,20194.0,52.69,51.0,,,,,,,,,,,,,,,,,,,,
870.0,Agent Ethan Hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fiance� in response .,2006,126.0,6.9,270429.0,133.38,66.0,,,,,,,,,,,,,,,,,,,,
871.0,"Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.",2015,116.0,7.7,21569.0,3.36,70.0,,,,,,,,,,,,,,,,,,,,
872.0,"The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.",2009,85.0,2.7,59512.0,9.35,45.0,,,,,,,,,,,,,,,,,,,,
873.0,A group of teenagers look to save their town from an invasion of North Korean soldiers.,2012,93.0,5.4,64584.0,44.8,31.0,,,,,,,,,,,,,,,,,,,,
874.0,"After spending the night together on the night of their college graduation Dexter and Em are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.",2011,107.0,7.0,113599.0,13.77,48.0,,,,,,,,,,,,,,,,,,,,
875.0,Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.,2010,114.0,6.6,101301.0,53.36,39.0,,,,,,,,,,,,,,,,,,,,
876.0,"Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes to plan.",2007,100.0,7.0,221858.0,28.64,78.0,,,,,,,,,,,,,,,,,,,,
877.0,"After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.",2013,98.0,6.9,193579.0,66.36,59.0,,,,,,,,,,,,,,,,,,,,
878.0,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",2013,98.0,7.3,160592.0,33.4,78.0,,,,,,,,,,,,,,,,,,,,
879.0,The G.I. Joes are not only fighting their mortal enemy Cobra,"Dwayne Johnson, Channing Tatum, Adrianne Palicki,Byung-hun Lee",2013.0,110.0,5.8,152145.0,122.51,,,,,,,,,,,,,,,,,,,,
880.0,"Perseus braves the treacherous underworld to rescue his father, Zeus, captured by his son, Ares, and brother Hades who unleash the ancient Titans upon the world.",2012,99.0,5.8,159230.0,83.64,37.0,,,,,,,,,,,,,,,,,,,,
881.0,Japan is plunged into chaos upon the appearance of a giant monster.,2016,120.0,6.9,8365.0,1.91,68.0,,,,,,,,,,,,,,,,,,,,
882.0,"Author P.L. Travers reflects on her childhood after reluctantly meeting with Walt Disney, who seeks to adapt her Mary Poppins books for the big screen.",2013,125.0,7.5,125693.0,83.3,65.0,,,,,,,,,,,,,,,,,,,,
883.0,"A scientist's drive for artificial intelligence, takes on dangerous implications when his consciousness is uploaded into one such program.",2014,119.0,6.3,184564.0,23.01,42.0,,,,,,,,,,,,,,,,,,,,
884.0,"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.",2011,96.0,6.9,173919.0,143.62,63.0,,,,,,,,,,,,,,,,,,,,
885.0,"In an emotionless utopia, two people fall in love when they regain their feelings from a mysterious disease, causing tensions between them and their society.",2015,101.0,6.1,16361.0,0.03,43.0,,,,,,,,,,,,,,,,,,,,
886.0,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.",2006,143.0,7.5,253417.0,34.3,69.0,,,,,,,,,,,,,,,,,,,,
887.0,"The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents' conflicting teachings.",2011,139.0,6.8,143517.0,13.3,85.0,,,,,,,,,,,,,,,,,,,,
888.0,A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,2012,101.0,6.5,82874.0,60.44,39.0,,,,,,,,,,,,,,,,,,,,
889.0,"After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the area's new razor-toothed residents.",2010,88.0,5.5,75262.0,25.0,53.0,,,,,,,,,,,,,,,,,,,,
890.0,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease.",2011,100.0,7.7,281625.0,34.96,72.0,,,,,,,,,,,,,,,,,,,,
893.0,"In the near future, robot boxing is a top sport. A struggling promoter feels he's found a champion in a discarded robot.",2011,127.0,7.1,264480.0,85.46,56.0,,,,,,,,,,,,,,,,,,,,
894.0,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,2008,145.0,5.5,102547.0,152.64,53.0,,,,,,,,,,,,,,,,,,,,
895.0,"In Thailand, John Rambo joins a group of missionaries to venture into war-torn Burma, and rescue a group of Christian aid workers who were kidnapped by the ruthless local infantry unit.",2008,92.0,7.1,187077.0,42.72,46.0,,,,,,,,,,,,,,,,,,,,
898.0,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.",2006,117.0,7.9,93036.0,2.28,64.0,,,,,,,,,,,,,,,,,,,,
899.0,A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help ... See full summary �,2009,96.0,6.5,172558.0,88.92,28.0,,,,,,,,,,,,,,,,,,,,
900.0,Two best friends become rivals when they schedule their respective weddings on the same day.,2009,89.0,5.5,83976.0,58.72,24.0,,,,,,,,,,,,,,,,,,,,
901.0,"A good-natured womanizer and a serial cheater form a platonic relationship that helps reform them in ways, while a mutual attraction sets in.",2015,101.0,6.5,27730.0,0.81,64.0,,,,,,,,,,,,,,,,,,,,
902.0,"An FBI agent takes on a plane full of deadly and venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",2006,105.0,5.6,118905.0,34.01,58.0,,,,,,,,,,,,,,,,,,,,
903.0,"Wallace, who is burned out from a string of failed relationships, forms an instant bond with Chantry, who lives with her longtime boyfriend. Together, they puzzle out what it means if your best friend is also the love of your life.",2013,98.0,6.8,55243.0,3.45,59.0,,,,,,,,,,,,,,,,,,,,
904.0,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",2014,102.0,7.9,237565.0,177.0,76.0,,,,,,,,,,,,,,,,,,,,
905.0,"In 2028 Detroit, when Alex Murphy - a loving husband, father and good cop - is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man, part-robot police officer.",2014,117.0,6.2,190833.0,58.61,52.0,,,,,,,,,,,,,,,,,,,,
907.0,A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,2015,95.0,6.7,12361.0,14.44,63.0,,,,,,,,,,,,,,,,,,,,
908.0,"Danny Ocean rounds up the boys for a third heist, after casino owner Willy Bank double-crosses one of the original eleven, Reuben Tishkoff.",2007,122.0,6.9,269581.0,117.14,62.0,,,,,,,,,,,,,,,,,,,,
909.0,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",2006,95.0,6.5,64351.0,7.77,69.0,,,,,,,,,,,,,,,,,,,,
910.0,"Healthcare professionals, government officials and everyday people find themselves in the midst of a worldwide epidemic as the CDC works to find a cure.",2011,106.0,6.6,187004.0,75.64,70.0,,,,,,,,,,,,,,,,,,,,
911.0,"From the bitter quest of the Queen of Longtrellis, to two mysterious sisters who provoke the passion of a king, to the King of Highhills obsessed with a giant Flea, these tales are inspired by the fairytales by Giambattista Basile.",2015,133.0,6.4,17565.0,0.08,72.0,,,,,,,,,,,,,,,,,,,,
913.0,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.,2007,96.0,7.2,117297.0,82.23,74.0,,,,,,,,,,,,,,,,,,,,
914.0,Strange things begin to happen when a group of friends gather for a dinner party on an evening when a comet is passing overhead.,2013,89.0,7.2,66265.0,0.07,65.0,,,,,,,,,,,,,,,,,,,,
915.0,"The life and death story of Notorious B.I.G. (a.k.a. Christopher Wallace), who came straight out of Brooklyn to take the world of rap music by storm.",2009,122.0,6.7,33007.0,36.84,60.0,,,,,,,,,,,,,,,,,,,,
916.0,A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.,2016,156.0,7.5,17962.0,0.79,81.0,,,,,,,,,,,,,,,,,,,,
917.0,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",2012,103.0,6.6,257395.0,85.02,51.0,,,,,,,,,,,,,,,,,,,,
919.0,"Jean-Baptiste Grenouille, born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent.",2006,147.0,7.5,199387.0,2.21,56.0,,,,,,,,,,,,,,,,,,,,
920.0,"In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization.",2007,113.0,6.1,155078.0,70.08,51.0,,,,,,,,,,,,,,,,,,,,
921.0,A splinter group of Roman soldiers fight for their lives behind enemy lines after their legion is decimated in a devastating guerrilla attack.,2010,97.0,6.4,67801.0,0.12,62.0,,,,,,,,,,,,,,,,,,,,
922.0,"Three scouts, on the eve of their last camp-out, discover the true meaning of friendship when they attempt to save their town from a zombie outbreak.",2015,93.0,6.3,31651.0,3.64,32.0,,,,,,,,,,,,,,,,,,,,
923.0,Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.,2009,102.0,6.4,152808.0,64.15,48.0,,,,,,,,,,,,,,,,,,,,
924.0,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape from an environment where foreigners are being immediately executed.",2015,103.0,6.8,57921.0,27.29,38.0,,,,,,,,,,,,,,,,,,,,
925.0,"Superman reappears after a long absence, but is challenged by an old foe who uses Kryptonian technology for world domination.",2006,154.0,6.1,246797.0,200.07,72.0,,,,,,,,,,,,,,,,,,,,
926.0,"The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks.",2011,117.0,4.9,190244.0,281.28,45.0,,,,,,,,,,,,,,,,,,,,
927.0,"In New York City's Harlem circa 1987, an overweight, abused, illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that her life can head in a new direction.",2009,110.0,7.3,91623.0,47.54,79.0,,,,,,,,,,,,,,,,,,,,
928.0,A suicidal American befriends a Japanese man lost in a forest near Mt. Fuji and the two search for a way out.,2015,110.0,5.9,7475.0,0.02,23.0,,,,,,,,,,,,,,,,,,,,
931.0,"City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",2011,113.0,5.9,39380.0,51.78,58.0,,,,,,,,,,,,,,,,,,,,
932.0,"Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.",2014,107.0,6.8,92170.0,50.46,46.0,,,,,,,,,,,,,,,,,,,,
935.0,A modern-day witch uses spells and magic to get men to fall in love with her.,2016,120.0,6.2,4669.0,0.22,82.0,,,,,,,,,,,,,,,,,,,,
936.0,"#1 NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion are put to the test.",2006,108.0,6.6,137502.0,148.21,66.0,,,,,,,,,,,,,,,,,,,,
937.0,"A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums.",2009,92.0,4.4,60655.0,0.18,33.0,,,,,,,,,,,,,,,,,,,,
938.0,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, but lacking in heroic skills.",2010,96.0,6.8,64535.0,0.32,50.0,,,,,,,,,,,,,,,,,,,,
941.0,"A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways imaginable.",2008,98.0,6.1,50255.0,0.07,58.0,,,,,,,,,,,,,,,,,,,,
942.0,"As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.",2010,124.0,4.9,192740.0,300.52,58.0,,,,,,,,,,,,,,,,,,,,
944.0,A woman looks back at the past nineteen men she's had relationships with in her life and wonders if one of them might be her one true love.,2011,106.0,6.1,62095.0,13.99,35.0,,,,,,,,,,,,,,,,,,,,
945.0,"Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past.",2013,119.0,6.4,132098.0,42.0,49.0,,,,,,,,,,,,,,,,,,,,
948.0,"This ripped-from-the-headlines drama covers the early rise of gay porn headliner Sean Paul Lockhart a.k.a. Brent Corrigan, before his falling out with the producer who made him famous. When... See full summary �",2016,91.0,5.6,3990.0,0.03,48.0,,,,,,,,,,,,,,,,,,,,
949.0,"A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help.",2013,100.0,4.9,166512.0,60.52,33.0,,,,,,,,,,,,,,,,,,,,
950.0,"Brandon is a 15 year old whose dream is a pair of fresh Air Jordans. Soon after he gets his hands on them, they're stolen by a local hood, causing Brandon and his two friends to go on a dangerous mission through Oakland to retrieve them.",2016,80.0,6.1,2417.0,0.15,69.0,,,,,,,,,,,,,,,,,,,,
